finding	file_path	record_id	ingredient	value	unit	detail
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1704_GS_medium.yaml	CultureMech:008266	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1704_GS_medium.yaml	CultureMech:008266	Vitamin B12	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1704_GS_medium.yaml	CultureMech:008266	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1704_GS_medium.yaml	CultureMech:008266	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1704_GS_medium.yaml	CultureMech:008266	Lipoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1707_Casamino_acids-peptone-Czapek_s_agar.yaml	CultureMech:008269	FeSO4·7H2O	10	G_PER_L	10 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1714_Oceanithermus_profundus_medium.yaml	CultureMech:008277	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1714_Oceanithermus_profundus_medium.yaml	CultureMech:008277	p-Aminobenzoic acid	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1714_Oceanithermus_profundus_medium.yaml	CultureMech:008277	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1714_Oceanithermus_profundus_medium.yaml	CultureMech:008277	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1714_Oceanithermus_profundus_medium.yaml	CultureMech:008277	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1714_Oceanithermus_profundus_medium.yaml	CultureMech:008277	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1714_Oceanithermus_profundus_medium.yaml	CultureMech:008277	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1762_Thermus_Medium.yaml	CultureMech:008327	FeCl3·6H2O	1.35	G_PER_L	1.35 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1766_Clostridium_thermocellum_Medium_D58_Medium.yaml	CultureMech:008331	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1766_Clostridium_thermocellum_Medium_D58_Medium.yaml	CultureMech:008331	FeSO4·7H2O	1.1	G_PER_L	1.1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1767_S6_Medium.yaml	CultureMech:008332	FeCl3·6H2O	30	G_PER_L	30 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1767_S6_Medium.yaml	CultureMech:008332	MnSO4·xH2O	30	G_PER_L	30 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1777_MMJS_medium.yaml	CultureMech:008343	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1777_MMJS_medium.yaml	CultureMech:008343	FeCl3·6H2O	1.35	G_PER_L	1.35 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1777_MMJS_medium.yaml	CultureMech:008343	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1777_MMJS_medium.yaml	CultureMech:008343	p-Aminobenzoic acid	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1777_MMJS_medium.yaml	CultureMech:008343	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1777_MMJS_medium.yaml	CultureMech:008343	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1777_MMJS_medium.yaml	CultureMech:008343	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1777_MMJS_medium.yaml	CultureMech:008343	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1777_MMJS_medium.yaml	CultureMech:008343	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1784_Acidimicrobium_Medium.yaml	CultureMech:008351	FeSO4·7H2O	13.9	G_PER_L	13.9 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1788_Pelobacter_carbinolicus_Medium.yaml	CultureMech:008355	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1788_Pelobacter_carbinolicus_Medium.yaml	CultureMech:008355	Na2MoO4·2H2O	36	G_PER_L	36 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1788_Pelobacter_carbinolicus_Medium.yaml	CultureMech:008355	H3BO3	6	G_PER_L	6 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1788_Pelobacter_carbinolicus_Medium.yaml	CultureMech:008355	MnCl2·4H2O	100	G_PER_L	100 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1788_Pelobacter_carbinolicus_Medium.yaml	CultureMech:008355	CoCl2·6H2O	190	G_PER_L	190 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1788_Pelobacter_carbinolicus_Medium.yaml	CultureMech:008355	NiCl2·6H2O	24	G_PER_L	24 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1788_Pelobacter_carbinolicus_Medium.yaml	CultureMech:008355	CuCl2·2H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1788_Pelobacter_carbinolicus_Medium.yaml	CultureMech:008355	ZnCl2	70	G_PER_L	70 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1788_Pelobacter_carbinolicus_Medium.yaml	CultureMech:008355	FeCl2·4H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/TOGO_M1789_Medium_for_Ectothiorhodospira.yaml	CultureMech:008356	Distilled water	1099.0	G_PER_L	1099 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1789_Medium_for_Ectothiorhodospira.yaml	CultureMech:008356	Resazurin	0.5	G_PER_L	0.5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1789_Medium_for_Ectothiorhodospira.yaml	CultureMech:008356	Na2MoO4·2H2O	18	G_PER_L	18 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1789_Medium_for_Ectothiorhodospira.yaml	CultureMech:008356	H3BO3	300	G_PER_L	300 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1789_Medium_for_Ectothiorhodospira.yaml	CultureMech:008356	FeSO4·7H2O	1.1	G_PER_L	1.1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1789_Medium_for_Ectothiorhodospira.yaml	CultureMech:008356	CoCl2·6H2O	190	G_PER_L	190 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1789_Medium_for_Ectothiorhodospira.yaml	CultureMech:008356	NiCl2·6H2O	24	G_PER_L	24 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1789_Medium_for_Ectothiorhodospira.yaml	CultureMech:008356	CuCl2·2H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1789_Medium_for_Ectothiorhodospira.yaml	CultureMech:008356	ZnCl2	42	G_PER_L	42 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1789_Medium_for_Ectothiorhodospira.yaml	CultureMech:008356	MnCl2·2H2O	50	G_PER_L	50 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1791_Pelobacter_acetylenicus_Medium.yaml	CultureMech:008359	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1791_Pelobacter_acetylenicus_Medium.yaml	CultureMech:008359	Na2MoO4·2H2O	36	G_PER_L	36 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1791_Pelobacter_acetylenicus_Medium.yaml	CultureMech:008359	H3BO3	6	G_PER_L	6 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1791_Pelobacter_acetylenicus_Medium.yaml	CultureMech:008359	MnCl2·4H2O	100	G_PER_L	100 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1791_Pelobacter_acetylenicus_Medium.yaml	CultureMech:008359	CoCl2·6H2O	190	G_PER_L	190 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1791_Pelobacter_acetylenicus_Medium.yaml	CultureMech:008359	NiCl2·6H2O	24	G_PER_L	24 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1791_Pelobacter_acetylenicus_Medium.yaml	CultureMech:008359	CuCl2·2H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1791_Pelobacter_acetylenicus_Medium.yaml	CultureMech:008359	ZnCl2	70	G_PER_L	70 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1791_Pelobacter_acetylenicus_Medium.yaml	CultureMech:008359	FeCl2·4H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/TOGO_M1796_Desulfovibrio_medium.yaml	CultureMech:008364	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1796_Desulfovibrio_medium.yaml	CultureMech:008364	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1802_Modified_WS_medium.yaml	CultureMech:008372	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1802_Modified_WS_medium.yaml	CultureMech:008372	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1802_Modified_WS_medium.yaml	CultureMech:008372	p-Aminobenzoic acid	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1802_Modified_WS_medium.yaml	CultureMech:008372	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1802_Modified_WS_medium.yaml	CultureMech:008372	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1802_Modified_WS_medium.yaml	CultureMech:008372	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1802_Modified_WS_medium.yaml	CultureMech:008372	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1802_Modified_WS_medium.yaml	CultureMech:008372	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1802_Modified_WS_medium.yaml	CultureMech:008372	FeCl3·6H2O	1.35	G_PER_L	1.35 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1836_Medium_for_strains_JA145_JA193_JA310_JA334_JA415_JA430_JA447_and_JA643.yaml	CultureMech:008409	Vitamin B12 (0.002% (w/v))	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	FeSO4·7H2O	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	CoCl2·6H2O	1.8	G_PER_L	1.8 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	ZnSO4·7H2O	1.8	G_PER_L	1.8 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	MnSO4·H2O	5	G_PER_L	5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	p-Aminobenzoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	Vitamin B12	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1837_SYPG_Medium.yaml	CultureMech:008410	Lipoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M183_LYS_Medium.yaml	CultureMech:008413	Vitamin B12	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/TOGO_M183_LYS_Medium.yaml	CultureMech:008413	Na2MoO4・2H2O	36	G_PER_L	36 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M183_LYS_Medium.yaml	CultureMech:008413	H3BO3	62	G_PER_L	62 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M183_LYS_Medium.yaml	CultureMech:008413	MnCl2・4H2O	100	G_PER_L	100 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M183_LYS_Medium.yaml	CultureMech:008413	CoCl2・6H2O	190	G_PER_L	190 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M183_LYS_Medium.yaml	CultureMech:008413	NiCl2・6H2O	24	G_PER_L	24 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M183_LYS_Medium.yaml	CultureMech:008413	CuCl2・2H2O	17	G_PER_L	17 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M183_LYS_Medium.yaml	CultureMech:008413	ZnCl2	70	G_PER_L	70 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/TOGO_M183_LYS_Medium.yaml	CultureMech:008413	FeCl2・4H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1846_MMJHS_medium.yaml	CultureMech:008420	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1846_MMJHS_medium.yaml	CultureMech:008420	p-Aminobenzoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1846_MMJHS_medium.yaml	CultureMech:008420	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1846_MMJHS_medium.yaml	CultureMech:008420	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1846_MMJHS_medium.yaml	CultureMech:008420	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1846_MMJHS_medium.yaml	CultureMech:008420	Vitamin B12	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1846_MMJHS_medium.yaml	CultureMech:008420	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1846_MMJHS_medium.yaml	CultureMech:008420	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1846_MMJHS_medium.yaml	CultureMech:008420	Lipoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1860_Thermus_medium.yaml	CultureMech:008435	FeCl3·6H2O	1.35	G_PER_L	1.35 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/TOGO_M1868_Sporulation_Medium.yaml	CultureMech:008442	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/TOGO_M1868_Sporulation_Medium.yaml	CultureMech:008442	MnCl2·4H2O	1.979	G_PER_L	1.979 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1873_Thermotoga_medium.yaml	CultureMech:008448	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1873_Thermotoga_medium.yaml	CultureMech:008448	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1873_Thermotoga_medium.yaml	CultureMech:008448	p-Aminobenzoic acid	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1873_Thermotoga_medium.yaml	CultureMech:008448	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1873_Thermotoga_medium.yaml	CultureMech:008448	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1873_Thermotoga_medium.yaml	CultureMech:008448	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/TOGO_M1873_Thermotoga_medium.yaml	CultureMech:008448	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
